accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
F4KFT7	Arabidopsis thaliana	Plants	617		0	False	3
Q7M753	Mus musculus	Metazoa	456		0	False	3
P08433	Scyliorhinus canicula	Metazoa	51		0	False	3
O75151	Homo sapiens	Metazoa	1096		0	False	3
P56880	Homo sapiens	Metazoa	219		0	True	3
Q9SYM5	Arabidopsis thaliana	Plants	669		0	False	3
Q9FF75	Arabidopsis thaliana	Plants	471		0	False	3
P38873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1557		0	False	3
Q498E2	Rattus norvegicus	Metazoa	182		0	False	3
P22221	Flaveria trinervia	Plants	953		0	False	3
Q86TB9	Homo sapiens	Metazoa	770		0	False	3
P32903	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	40		0	True	3
P63059	Rattus norvegicus	Metazoa	492		0	False	3
P21146	Bos taurus	Metazoa	689		0	False	3
P31268	Homo sapiens	Metazoa	230		0	False	3
Q9VPQ6	Drosophila melanogaster	Metazoa	1191		0	False	3
Q9V3I5	Drosophila melanogaster	Metazoa	1207		0	False	3
P19882	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	572		0	False	3
Q07913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	336		0	False	3
O54794	Mus musculus	Metazoa	303		0	True	3
P21964	Homo sapiens	Metazoa	271		0	True	3
P20095	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	876		0	False	3
Q94BV2	Arabidopsis thaliana	Plants	181		0	False	3
Q9VYN8	Drosophila melanogaster	Metazoa	3004		0	False	3
P24699	Mus musculus	Metazoa	255		0	False	3
P50091	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	288		0	False	3
P63002	Mus musculus	Metazoa	197		0	False	3
P40085	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	556		0	True	3
P48003	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	139		0	False	3
G5EEK9	Caenorhabditis elegans	Metazoa	873		0	False	3
Q03615	Caenorhabditis elegans	Metazoa	305		0	False	3
P33303	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322		0	True	3
Q86XP3	Homo sapiens	Metazoa	938		0	False	3
Q63035	Rattus norvegicus	Metazoa	881		0	False	3
P40999	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	330		0	False	3
P00359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	332		0	False	3
P30551	Rattus norvegicus	Metazoa	444		0	True	3
Q8TB92	Homo sapiens	Metazoa	370		0	False	3
G5EEV2	Caenorhabditis elegans	Metazoa	4062		0	False	3
Q9WVE8	Mus musculus	Metazoa	486		0	False	3
P41250	Homo sapiens	Metazoa	739		0	False	3
Q9ES19	Rattus norvegicus	Metazoa	347		0	False	3
Q9V461	Drosophila melanogaster	Metazoa	817		0	False	3
Q9Z1B8	Mus musculus	Metazoa	559		0	False	3
D0Q0Y7	Rattus norvegicus	Metazoa	160		0	True	3
Q682U6	Arabidopsis thaliana	Plants	316		0	False	3
P51683	Mus musculus	Metazoa	373		0	True	3
Q9NZC4	Homo sapiens	Metazoa	300		0	False	3
Q9HD23	Homo sapiens	Metazoa	443		0	False	3
P39104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1066		0	False	3
Q9NZC7	Homo sapiens	Metazoa	414		0	False	3
Q21952	Caenorhabditis elegans	Metazoa	490		0	False	3
O22224	Arabidopsis thaliana	Plants	861		0	False	3
P46673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	744		0	False	3
P32357	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	355		0	False	3
P39951	Rattus norvegicus	Metazoa	297		0	False	3
P36533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	70		0	False	3
Q9FNR1	Arabidopsis thaliana	Plants	309		0	False	3
Q9SLK0	Arabidopsis thaliana	Plants	416		0	False	3
P28320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	278		0	False	3
O94411	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	509		0	False	3
O35078	Rattus norvegicus	Metazoa	346		0	False	3
Q04598	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	105		0	False	3
P23351	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	508		0	False	3
O00566	Homo sapiens	Metazoa	681		0	False	3
Q94CF0	Arabidopsis thaliana	Plants	545		0	False	3
Q92565	Homo sapiens	Metazoa	580		0	False	3
Q8TCG2	Homo sapiens	Metazoa	481		0	False	3
Q8IP99	Drosophila melanogaster	Metazoa	308		0	False	3
Q9FKS5	Arabidopsis thaliana	Plants	307		0	False	3
P52189	Mus musculus	Metazoa	445		0	True	3
O00337	Homo sapiens	Metazoa	649		0	True	3
Q06205	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	392		0	False	3
Q9HB21	Homo sapiens	Metazoa	404		0	False	3
Q92499	Homo sapiens	Metazoa	740		0	False	3
P32843	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	850		0	False	3
C0HLU2	Homo sapiens	Metazoa	46		0	False	3
P30416	Mus musculus	Metazoa	458		0	False	3
Q80VQ0	Mus musculus	Metazoa	468		0	False	3
Q94251	Caenorhabditis elegans	Metazoa	936		0	False	3
D3ZKB9	Rattus norvegicus	Metazoa	1072		0	False	3
Q8CG46	Mus musculus	Metazoa	1101		0	False	3
Q8WU10	Homo sapiens	Metazoa	500		0	False	3
Q6VMQ6	Homo sapiens	Metazoa	1270		0	False	3
Q9BQP7	Homo sapiens	Metazoa	344		0	False	3
Q9BYG8	Homo sapiens	Metazoa	508		0	False	3
P30085	Homo sapiens	Metazoa	196		0	False	3
P63096	Homo sapiens	Metazoa	354		0	False	3
Q5TD97	Homo sapiens	Metazoa	284		0	False	3
Q9QZX8	Rattus norvegicus	Metazoa	687		0	True	3
Q8BUX5	Mus musculus	Metazoa	455		0	True	3
Q9BTU6	Homo sapiens	Metazoa	479		0	False	3
P86452	Homo sapiens	Metazoa	979		0	False	3
Q7KRY6	Drosophila melanogaster	Metazoa	599		0	False	3
Q8CHK4	Mus musculus	Metazoa	513		0	False	3
Q9Y5X5	Homo sapiens	Metazoa	522		0	False	3
C8VSZ2	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	370		0	False	3
Q8S4Q6	Arabidopsis thaliana	Plants	202		0	False	3
P38351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	445		0	False	3
P47114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	497		0	True	3
Q6EWH2	Danio rerio	Metazoa	537		0	False	3
P18066	Canis lupus familiaris	Metazoa	215		0	False	3
P36017	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	210		0	False	3
P19955	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123		0	False	3
P36112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	540		0	True	3
Q96KN3	Homo sapiens	Metazoa	472		0	False	3
Q9H9L4	Homo sapiens	Metazoa	492		0	False	3
P33207	Arabidopsis thaliana	Plants	319		0	False	3
Q64096	Mus musculus	Metazoa	1149		0	False	3
Q8L7G0	Arabidopsis thaliana	Plants	665		0	False	3
O70422	Mus musculus	Metazoa	463		0	False	3
Q91WE2	Mus musculus	Metazoa	254		0	False	3
Q8N4Q1	Homo sapiens	Metazoa	142		0	False	3
P33749	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	630		0	False	3
Q9NQV6	Homo sapiens	Metazoa	1147		0	False	3
P82251	Homo sapiens	Metazoa	487		0	True	3
Q9NZ81	Homo sapiens	Metazoa	148		0	False	3
P28069	Homo sapiens	Metazoa	291		0	False	3
Q9VXE6	Drosophila melanogaster	Metazoa	1883		0	False	3
Q9P7C8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	214		0	False	3
P53552	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1597		0	False	3
Q501B2	Arabidopsis thaliana	Plants	409		0	False	3
Q93YU8	Arabidopsis thaliana	Plants	796		0	False	3
Q969I6	Homo sapiens	Metazoa	547		0	False	3
P24468	Homo sapiens	Metazoa	414		0	False	3
Q0P3K2	Ostreococcus tauri	Plants	733		0	True	3
Q9NS18	Homo sapiens	Metazoa	164		0	False	3
Q9NPI6	Homo sapiens	Metazoa	582		0	False	3
O35857	Mus musculus	Metazoa	452		0	False	3
P30997	Gallus gallus	Metazoa	906		0	False	3
P53166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	561		0	False	3
Q13574	Homo sapiens	Metazoa	928		0	False	3
B1ASB6	Mus musculus	Metazoa	1015		0	False	3
Q02773	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1202		0	False	3
Q8WVE7	Homo sapiens	Metazoa	144		0	True	3
Q92793	Homo sapiens	Metazoa	2442		0	False	3
Q9VS05	Drosophila melanogaster	Metazoa	676		0	False	3
Q6ZT62	Homo sapiens	Metazoa	677		0	False	3
O43044	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1136		0	False	3
Q03267	Mus musculus	Metazoa	517		0	False	3
Q9H3D4	Homo sapiens	Metazoa	680		0	False	3
P0CJ48	Arabidopsis thaliana	Plants	267		0	False	3
Q56WM6	Arabidopsis thaliana	Plants	576		0	False	3
A6NEQ0	Homo sapiens	Metazoa	496		0	False	3
Q9Z2Q2	Mus musculus	Metazoa	478		0	False	3
P46198	Bos taurus	Metazoa	727		0	False	3
Q9LIN3	Arabidopsis thaliana	Plants	245		0	False	3
Q9FFH0	Arabidopsis thaliana	Plants	386		0	False	3
O02219	Caenorhabditis elegans	Metazoa	453		0	False	3
Q01842	Drosophila melanogaster	Metazoa	732		0	False	3
Q9DEN4	Xenopus laevis	Metazoa	371		0	False	3
P17890	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	251		0	False	3
P10071	Homo sapiens	Metazoa	1580		0	False	3
Q6Z6M4	Oryza sativa subsp. japonica	Plants	572		0	False	3
A6ND36	Homo sapiens	Metazoa	823		0	False	3
Q9M315	Arabidopsis thaliana	Plants	354		0	False	3
Q9JHX4	Rattus norvegicus	Metazoa	482		0	False	3
Q04213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475		0	False	3
P12302	Spinacia oleracea	Plants	267		0	False	3
F4JRB0	Arabidopsis thaliana	Plants	363		0	False	3
Q9LZP8	Arabidopsis thaliana	Plants	146		0	False	3
Q6K0P9	Homo sapiens	Metazoa	492		0	False	3
Q86WV6	Homo sapiens	Metazoa	379		0	True	3
Q9LSD8	Arabidopsis thaliana	Plants	120		0	False	3
Q20929	Caenorhabditis elegans	Metazoa	510		0	True	3
P82139	Spinacia oleracea	Plants	232		0	False	3
D3YZI9	Mus musculus	Metazoa	523		0	False	3
P40992	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	514		0	False	3
P49640	Homo sapiens	Metazoa	407		0	False	3
Q96GG9	Homo sapiens	Metazoa	259		0	False	3
Q8NFG4	Homo sapiens	Metazoa	579		0	False	3
P34893	Arabidopsis thaliana	Plants	98		0	False	3
P45448	Mus musculus	Metazoa	560		0	False	3
Q9LXT3	Arabidopsis thaliana	Plants	142		0	False	3
Q8CG72	Mus musculus	Metazoa	370		0	False	3
Q9P7W8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	780		0	False	3
Q0JNI9	Oryza sativa subsp. japonica	Plants	637		0	False	3
P27489	Solanum lycopersicum	Plants	265		0	False	3
Q21738	Caenorhabditis elegans	Metazoa	335		0	False	3
Q8LPJ5	Arabidopsis thaliana	Plants	485		0	False	3
Q6KCD5	Mus musculus	Metazoa	2798		0	False	3
Q16676	Homo sapiens	Metazoa	465		0	False	3
H2L0G5	Caenorhabditis elegans	Metazoa	1367		0	False	3
P38207	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	520		0	False	3
P0C606	Rattus norvegicus	Metazoa	293		0	False	3
Q9FX54	Arabidopsis thaliana	Plants	338		0	False	3
P11009	Gallus gallus	Metazoa	419		0	False	3
O18017	Caenorhabditis elegans	Metazoa	988		0	False	3
Q4FZB7	Homo sapiens	Metazoa	885		0	False	3
Q9S7B2	Zea mays	Plants	370		0	False	3
Q53WJ1	Oryza sativa subsp. japonica	Plants	1238		0	False	3
Q38919	Arabidopsis thaliana	Plants	195		0	False	3
Q05123	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	467		0	False	3
P49754	Homo sapiens	Metazoa	854		0	False	3
P21912	Homo sapiens	Metazoa	280		0	False	3
Q76B40	Cricetulus griseus	Metazoa	513		0	False	3
A0A5K1K8H0	Plasmodium falciparum (isolate 3D7)	Other	568		0	False	3
Q80WT4	Mus musculus	Metazoa	515		0	True	3
P87053	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	605		0	False	3
P56135	Mus musculus	Metazoa	88		0	True	3
Q32MZ4	Homo sapiens	Metazoa	808		0	False	3
Q12068	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	342		0	False	3
P53184	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	216		0	False	3
Q63553	Rattus norvegicus	Metazoa	746		0	False	3
O95149	Homo sapiens	Metazoa	360		0	False	3
Q9Y2L1	Homo sapiens	Metazoa	958		0	False	3
P28231	Mus musculus	Metazoa	270		0	True	3
Q5VTT2	Homo sapiens	Metazoa	229		0	False	3
Q96RA2	Homo sapiens	Metazoa	312		0	True	3
Q6Z1Z3	Oryza sativa subsp. japonica	Plants	362		0	False	3
P19735	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	899		0	False	3
P12931	Homo sapiens	Metazoa	536		0	False	3
Q8C3R1	Mus musculus	Metazoa	822		0	False	3
Q23229	Caenorhabditis elegans	Metazoa	417		0	False	3
Q9FQ03	Arabidopsis thaliana	Plants	1020		0	False	3
P36516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	390		0	False	3
Q9V629	Drosophila melanogaster	Metazoa	384		0	False	3
Q8SRA2	Encephalitozoon cuniculi (strain GB-M1)	Fungi	559		0	True	3
P38313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	324		0	False	3
A2SWM2	Danio rerio	Metazoa	504		0	True	3
Q9H7Z3	Homo sapiens	Metazoa	1164		0	False	3
Q9NI62	Dictyostelium discoideum	Other	156		0	False	3
Q80SY4	Mus musculus	Metazoa	1006		0	False	3
P05230	Homo sapiens	Metazoa	155		0	False	3
Q8BXK9	Mus musculus	Metazoa	251		0	True	3
P32600	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2474		0	False	3
Q9U6M1	Leishmania tarentolae	Other	827		0	False	3
Q1ACB3	Arabidopsis thaliana	Plants	386		0	False	3
Q9SS48	Arabidopsis thaliana	Plants	629		0	False	3
P80483	Amphidinium carterae	Other	323		0	False	3
Q94CE4	Arabidopsis thaliana	Plants	280		0	False	3
P04394	Bos taurus	Metazoa	249		0	False	3
Q42510	Arabidopsis thaliana	Plants	1451		0	False	3
Q08818	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	692		0	False	3
O75398	Homo sapiens	Metazoa	565		0	False	3
Q70EL3	Homo sapiens	Metazoa	339		0	False	3
Q924L1	Mus musculus	Metazoa	360		0	False	3
P05435	Spinacia oleracea	Plants	364		0	False	3
Q96N95	Homo sapiens	Metazoa	335		0	False	3
Q9JL19	Mus musculus	Metazoa	2067		0	False	3
Q9NVM9	Homo sapiens	Metazoa	706		0	False	3
Q2V2P4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	73		0	False	3
A0A075TMP0	Penicillium expansum	Fungi	340		0	False	3
P37275	Homo sapiens	Metazoa	1124		0	False	3
O74354	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	599		0	False	3
P80021	Sus scrofa	Metazoa	553		0	False	3
Q9SRX9	Arabidopsis thaliana	Plants	335		0	False	3
Q9Y2W7	Homo sapiens	Metazoa	256		0	False	3
P46892	Rattus norvegicus	Metazoa	436		0	False	3
Q86WB7	Homo sapiens	Metazoa	457		0	True	3
P28700	Mus musculus	Metazoa	467		0	False	3
P38265	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	245		0	False	3
P48730	Homo sapiens	Metazoa	415		0	False	3
P35612	Homo sapiens	Metazoa	726		0	False	3
Q6Q0C0	Homo sapiens	Metazoa	670		0	False	3
P25420	Heliothis virescens	Metazoa	569		0	False	3
Q9VC56	Drosophila melanogaster	Metazoa	3912		0	False	3
Q8TCJ0	Homo sapiens	Metazoa	367		0	False	3
P55081	Homo sapiens	Metazoa	439		0	False	3
Q8IZL8	Homo sapiens	Metazoa	1130		0	False	3
O60682	Homo sapiens	Metazoa	206		0	False	3
O94888	Homo sapiens	Metazoa	489		0	False	3
Q04341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	121		0	False	3
Q9NX08	Homo sapiens	Metazoa	183		0	False	3
Q9JII1	Mus musculus	Metazoa	647		0	False	3
Q08923	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	506		0	False	3
Q2TBE6	Mus musculus	Metazoa	479		0	False	3
Q9Y619	Homo sapiens	Metazoa	301		0	True	3
Q16644	Homo sapiens	Metazoa	382		0	False	3
Q9UQF2	Homo sapiens	Metazoa	711		0	False	3
Q8IZD2	Homo sapiens	Metazoa	1858		0	False	3
P55230	Arabidopsis thaliana	Plants	518		0	False	3
Q9Y4L5	Homo sapiens	Metazoa	304		0	False	3
Q39709	Isochrysis galbana	Other	208		0	False	3
Q9FEW9	Solanum lycopersicum	Plants	396		0	False	3
Q9BV79	Homo sapiens	Metazoa	373		0	False	3
Q16236	Homo sapiens	Metazoa	605		0	False	3
O75312	Homo sapiens	Metazoa	459		0	False	3
Q9M8Z5	Arabidopsis thaliana	Plants	582		0	False	3
F5H094	Homo sapiens	Metazoa	687		0	True	3
Q3SZX5	Bos taurus	Metazoa	204		0	False	3
F1R5H6	Danio rerio	Metazoa	1444		0	False	3
Q9Y4K3	Homo sapiens	Metazoa	522		0	False	3
Q9M2X3	Arabidopsis thaliana	Plants	295		0	False	3
P63033	Rattus norvegicus	Metazoa	266		0	False	3
P11147	Drosophila melanogaster	Metazoa	651		0	False	3
Q9D0M3	Mus musculus	Metazoa	325		0	False	3
O35084	Mus musculus	Metazoa	507		0	False	3
O04375	Arabidopsis thaliana	Plants	495		0	False	3
Q9H790	Homo sapiens	Metazoa	373		0	False	3
Q99177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341		0	False	3
Q7Z699	Homo sapiens	Metazoa	444		0	False	3
Q91X52	Mus musculus	Metazoa	244		0	False	3
P08473	Homo sapiens	Metazoa	750		0	True	3
P17924	Gallus gallus	Metazoa	560		0	False	3
Q9SL67	Arabidopsis thaliana	Plants	443		0	False	3
O13326	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	429		0	False	3
O14134	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1057		0	False	3
Q9UTN6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1199		0	False	3
P22071	Rattus norvegicus	Metazoa	373		0	False	3
P41136	Mus musculus	Metazoa	134		0	False	3
P62318	Homo sapiens	Metazoa	126		0	False	3
Q24478	Drosophila melanogaster	Metazoa	1096		0	False	3
P61006	Homo sapiens	Metazoa	207		0	False	3
Q680B9	Arabidopsis thaliana	Plants	528		0	False	3
Q9LSB9	Arabidopsis thaliana	Plants	755		0	False	3
O94782	Homo sapiens	Metazoa	785		0	False	3
Q708S4	Danio rerio	Metazoa	539		0	True	3
P38418	Arabidopsis thaliana	Plants	896		0	False	3
Q6NXK8	Mus musculus	Metazoa	526		0	True	3
A9C3R9	Danio rerio	Metazoa	532		0	False	3
Q8I299	Plasmodium falciparum (isolate 3D7)	Other	791		0	False	3
Q06106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	887		0	False	3
P02273	Tetrahymena pyriformis	Other	138		0	False	3
Q9SP32	Arabidopsis thaliana	Plants	1909		0	False	3
Q9CX97	Mus musculus	Metazoa	388		0	False	3
P35559	Rattus norvegicus	Metazoa	1019		0	False	3
Q5S006	Mus musculus	Metazoa	2527		0	False	3
Q06455	Homo sapiens	Metazoa	604		0	False	3
Q9JHL4	Rattus norvegicus	Metazoa	436		0	False	3
Q8TDR2	Homo sapiens	Metazoa	534		0	False	3
Q9BSF4	Homo sapiens	Metazoa	260		0	True	3
Q8NC51	Homo sapiens	Metazoa	408		0	False	3
Q9UIJ7	Homo sapiens	Metazoa	227		0	False	3
O04921	Arabidopsis thaliana	Plants	512		0	False	3
P35348	Homo sapiens	Metazoa	466		0	True	3
Q6NTF7	Homo sapiens	Metazoa	200		0	False	3
Q9SA73	Arabidopsis thaliana	Plants	394		0	False	3
P32250	Gallus gallus	Metazoa	308		0	True	3
P79943	Xenopus laevis	Metazoa	254		0	False	3
O96017	Homo sapiens	Metazoa	543		0	False	3
Q9VE86	Drosophila melanogaster	Metazoa	353		0	False	3
Q84P23	Arabidopsis thaliana	Plants	562		0	False	3
P15340	Gallus gallus	Metazoa	62		0	False	3
P38345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	138		0	False	3
Q4QZZ9	Emericella nidulans	Fungi	370		0	False	3
D3Z291	Mus musculus	Metazoa	348		0	True	3
O74958	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	488		0	False	3
Q9Y6V7	Homo sapiens	Metazoa	483		0	False	3
Q0E671	Danio rerio	Metazoa	430		0	False	3
O35738	Mus musculus	Metazoa	402		0	False	3
P40072	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	274		0	False	3
P82804	Drosophila melanogaster	Metazoa	207		0	False	3
Q5JPI9	Homo sapiens	Metazoa	236		0	False	3
Q86B87	Drosophila melanogaster	Metazoa	610		0	False	3
Q8NF99	Homo sapiens	Metazoa	534		0	False	3
F4I700	Arabidopsis thaliana	Plants	717		0	False	3
Q05AA6	Mus musculus	Metazoa	957		0	False	3
P28745	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	539		0	False	3
P11101	Rattus norvegicus	Metazoa	114		0	False	3
Q10758	Rattus norvegicus	Metazoa	483		0	False	3
Q5BPS0	Arabidopsis thaliana	Plants	213		0	False	3
P35583	Mus musculus	Metazoa	459		0	False	3
Q9GL77	Bos taurus	Metazoa	1079		0	False	3
P12853	Chlamydomonas reinhardtii	Plants	291		0	False	3
P10809	Homo sapiens	Metazoa	573		0	False	3
A8MR65	Arabidopsis thaliana	Plants	201		0	False	3
P06507	Spinacia oleracea	Plants	100		0	False	3
Q86BP6	Drosophila melanogaster	Metazoa	1162		0	False	3
P26659	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	772		0	False	3
Q8NB49	Homo sapiens	Metazoa	1132		0	True	3
P12762	Equus caballus	Metazoa	500		0	False	3
Q9NTK1	Homo sapiens	Metazoa	212		0	False	3
Q9FVW4	Arabidopsis thaliana	Plants	482		0	False	3
Q7S9I4	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	174		0	False	3
O94606	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	473		0	False	3
Q16773	Homo sapiens	Metazoa	422		0	False	3
Q9VEC3	Drosophila melanogaster	Metazoa	648		0	False	3
Q56WD9	Arabidopsis thaliana	Plants	462		0	False	3
P17789	Drosophila melanogaster	Metazoa	643		0	False	3
Q10109	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	688		0	False	3
O96625	Dictyostelium discoideum	Other	169		0	False	3
Q9BYN7	Homo sapiens	Metazoa	854		0	False	3
O23193	Arabidopsis thaliana	Plants	236		0	False	3
P35558	Homo sapiens	Metazoa	622		0	False	3
Q08209	Homo sapiens	Metazoa	521		0	False	3
P18616	Arabidopsis thaliana	Plants	1839		0	False	3
Q3KNS1	Homo sapiens	Metazoa	954		0	False	3
Q8GYH7	Arabidopsis thaliana	Plants	249		0	False	3
P56522	Rattus norvegicus	Metazoa	494		0	False	3
P0C2C4	Rattus norvegicus	Metazoa	263		0	False	3
A1CWT6	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181)	Fungi	488		0	False	3
Q9M8M7	Arabidopsis thaliana	Plants	457		0	False	3
Q8CEG0	Mus musculus	Metazoa	392		0	True	3
Q04659	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317		0	False	3
Q9Y265	Homo sapiens	Metazoa	456		0	False	3
Q91VB2	Mus musculus	Metazoa	477		0	False	3
P92504	Ascaris suum	Metazoa	112		0	False	3
P49005	Homo sapiens	Metazoa	469		0	False	3
Q9H172	Homo sapiens	Metazoa	646		0	False	3
Q05050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	843		0	False	3
Q8VZB2	Arabidopsis thaliana	Plants	221		0	True	3
Q920F5	Rattus norvegicus	Metazoa	492		0	False	3
Q86VP6	Homo sapiens	Metazoa	1230		0	False	3
Q9UKT9	Homo sapiens	Metazoa	509		0	False	3
P53990	Homo sapiens	Metazoa	364		0	False	3
Q05753	Arabidopsis thaliana	Plants	435		0	False	3
P26038	Homo sapiens	Metazoa	577		0	False	3
P40879	Homo sapiens	Metazoa	764		0	True	3
O22763	Arabidopsis thaliana	Plants	411		0	False	3
Q67UR2	Oryza sativa subsp. japonica	Plants	419		0	False	3
P69244	Medicago sativa	Plants	136		0	False	3
Q9UQ88	Homo sapiens	Metazoa	783		0	False	3
P11940	Homo sapiens	Metazoa	636		0	False	3
P83565	Rattus norvegicus	Metazoa	206		0	False	3
P0CY10	Saccharomyces cerevisiae	Fungi	126		0	False	3
P38074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	348		0	False	3
Q16778	Homo sapiens	Metazoa	126		0	False	3
Q8L7C9	Arabidopsis thaliana	Plants	217		0	False	3
Q9ERB5	Mus musculus	Metazoa	715		0	True	3
P35413	Mus musculus	Metazoa	330		0	True	3
Q15560	Homo sapiens	Metazoa	299		0	False	3
Q8LBZ7	Arabidopsis thaliana	Plants	279		0	False	3
Q8R3K3	Mus musculus	Metazoa	381		0	False	3
Q9UJQ4	Homo sapiens	Metazoa	1053		0	False	3
P23913	Gallus gallus	Metazoa	637		0	False	3
Q0GA42	Mus musculus	Metazoa	951		0	True	3
O82804	Arabidopsis thaliana	Plants	695		0	False	3
Q5TM49	Macaca mulatta	Metazoa	360		0	False	3
Q9DC69	Mus musculus	Metazoa	377		0	False	3
P81372	Alocasia macrorrhizos	Plants	97		0	False	3
Q93ZM7	Arabidopsis thaliana	Plants	572		0	False	3
O74936	Yarrowia lipolytica (strain CLIB 122 / E 150)	Fungi	700		0	False	3
O88492	Mus musculus	Metazoa	1403		0	False	3
P38633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	127		0	False	3
Q0D9C4	Oryza sativa subsp. japonica	Plants	492		0	False	3
P24549	Mus musculus	Metazoa	501		0	False	3
O74544	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	314		0	False	3
Q8K202	Mus musculus	Metazoa	482		0	False	3
Q7JVP4	Drosophila melanogaster	Metazoa	1430		0	False	3
